paper,target_canonical,target_raw,type,self,executed,polarity,transitive,confidence,section,evidence,ref,doi_or_url
how_to_dodge_complex_software_analytics,scikit-learn,Scikit-learn (Pedregosa et al.),software,False,True,neutral,False,high,Table 1; 3,consulting the documentation of a widely-used data mining library (Scikit-learn [49]) ... we use them with their defaults from Scikit-learn [49].,"[49] F. Pedregosa, G. Varoquaux, A. Gramfort, et al., ""Scikit-learn: Machine learning in python,"" JMLR, vol. 12, 2011.",
how_to_dodge_complex_software_analytics,NLTK toolkit (Bird),NLTK toolkit (Bird),software,False,True,neutral,False,high,2.1.1 Data and Algorithms for Text Mining,We implemented stop words removal using NLTK toolkit [12],"[12] S. Bird, ""Nltk: the natural language toolkit,"" in Proceedings of the COLING/ACL on Interactive presentation sessions, 2006, pp. 69-72.",
how_to_dodge_complex_software_analytics,Porter stemmer,Porter stemmer,software,False,True,neutral,False,high,2.1.1 Data and Algorithms for Text Mining,"Next, Porter's stemming filter [52] was used to delete uninformative word endings","[52] M. Porter, ""The Porter Stemming Algorithm,"" pp. 130-137, 1980. http://tartarus.org/martin/PorterStemmer/",http://tartarus.org/martin/PorterStemmer/
how_to_dodge_complex_software_analytics,"Standard text mining filters (Feldman, Text Mining Handbook)","Standard text mining filters (Feldman, Text Mining Handbook)",methodology,False,True,neutral,False,low,2.1.1,"For this study, all datasets were preprocessed using the usual text mining filters [19].","[19] R.-S. Feldman, J, The Text Mining Handbook. New York: Cambridge University Press, 2006.",
how_to_dodge_complex_software_analytics,LDA topic modeling (Blei et al.),Latent Dirichlet Allocation (Blei et al.),software,False,True,neutral,False,high,Table 1; 2.1.1,"LatentDirichletAllocation(n components=a, ...) ... We studied LDA since it is a widely-used technique in prominent SE research articles [2].","[13] D. M. Blei, A. Y. Ng, and M. I. Jordan, ""Latent dirichlet allocation,"" Journal of machine Learning research, vol. 3, 2003, pp. 993-1022.",
how_to_dodge_complex_software_analytics,SMOTE (Chawla et al.),SMOTE (Chawla et al.),software,False,True,neutral,False,high,2.2.1; Table 1,A standard trick for class imbalance is SMOTE [14] that synthetically create members of the minority class. Table 1 show controlled parameters of SMOTE.,"[14] N. V. Chawla et al., ""Smote: Synthetic minority over-sampling technique,"" J. Artif. Int. Res., 2002.",
how_to_dodge_complex_software_analytics,NASA PITS issue-report text data (PitsA-F),NASA PITS issue-report text data (PitsA-F),dataset,True,True,neutral,True,high,2.1.1; Table 2,"Table 2 describes our PITS data, which comes from six different NASA systems ... Data comes from the SEACRAFT repository: http://tiny.cc/seacraft","[34] T. Menzies, ""Improving IV&V techniques through the analysis of project anomalies: Text mining pits issue reports-final report,"" 2008; [37] Menzies & Marcus, ICSM 2008.",http://tiny.cc/seacraft
how_to_dodge_complex_software_analytics,"PROMISE / SEACRAFT repository (NASA, SOFTLAB, Jureczko)","SEACRAFT/PROMISE Java defect data (poi, lucene, camel, log4j, xerces, velocity, xalan, ivy, synapse, jedit)",dataset,False,True,neutral,True,high,2.2.1; Table 6,Our defect predictors where applied to the data described in Table 6 ... this data is available for multiple software versions (from http://tiny.cc/seacraft).,http://tiny.cc/seacraft (no origin paper cited; metric definitions per table 1 of [3]),http://tiny.cc/seacraft
how_to_dodge_complex_software_analytics,Fault concentration (Ostrand; Hamill),Popt at 20% of code (Ostrand et al.),methodology,False,True,supports,False,high,2.3.1 Measures of Performance,"Following from the recommendations of Ostrand et al. [46], Popt is reported at the 20% point","[46] T. J. Ostrand, E. J. Weyuker, and R. M. Bell, ""Where the bugs are,"" in ACM SIGSOFT Software Engineering Notes. ACM, 2004.",
how_to_dodge_complex_software_analytics,JIT defect prediction (Kamei; Commit.Guru),Normalized Popt (Kamei et al.; Yang et al.; Monden et al.),methodology,False,True,supports,False,high,2.3.1 Measures of Performance,"Kamei, Yang et al. [28], [40], [66] normalized Popt using: Popt(m) = 1 - (S(optimal) - S(m)) / (S(optimal) - S(worst))","[28] Y. Kamei et al., ""A large-scale empirical study of just-in-time quality assurance,"" TSE 2013; [66] Y. Yang et al., FSE 2016; [40] Monden et al., TSE 2013.",
how_to_dodge_complex_software_analytics,Cohen / Sawilowsky small-effect rule,Cohen's d small-effect threshold,statmethod,False,True,neutral,False,high,2.3.2 Statistical Analysis,"To define ""small effect"", we use Cohen's delta [16]: d = small effect = 0.2 * sd ... i.e., 20% of the standard deviation.","[16] J. Cohen, Statistical power analysis for the behavioral sciences. Routledge, 2013.",
how_to_dodge_complex_software_analytics,Bootstrap significance test (Efron),Efron 95% confidence bootstrap,statmethod,False,True,neutral,False,high,2.3.2 Statistical Analysis; Fig. 9,"Specifically, we use Efron's 95% confidence bootstrap procedure [18] and the A12 test [6].","[18] B. Efron and R. J. Tibshirani, An Introduction to the Bootstrap. New York: Chapman & Hall, 1993.",
how_to_dodge_complex_software_analytics,A12 effect size (Vargha & Delaney; Arcuri & Briand),A12 effect size (Arcuri & Briand),statmethod,False,True,neutral,False,high,2.3.2 Statistical Analysis; Fig. 9,"then the A12 effect size test [6] (to demonstrate that the observed delta is bigger than a ""small effect"").","[6] A. Arcuri and L. Briand, ""A practical guide for using statistical tests to assess randomized algorithms in software engineering,"" ICSE, 2011.",
how_to_dodge_complex_software_analytics,Problems with precision (Menzies et al.),Problems with precision (Menzies et al.),sanitycheck,True,False,supports,False,high,2.3.1 Measures of Performance,We eschew precision and accuracy since these can be inaccurate for data sets where the target class is rare ... [35].,"[35] T. Menzies, A. Dekhtyar, J. Distefano, and J. Greenwald, ""Problems with precision: A response to ...,"" IEEE TSE, 2007.",
how_to_dodge_complex_software_analytics,epsilon-dominance / nature of SE data (Agrawal PhD dissertation),epsilon-dominance / nature of SE data (Agrawal PhD dissertation),methodology,True,False,supports,False,low,4 Research Method,"DODGE(E) is a method for learning what tunings are redundant; i.e., lead to results that are very similar to other tunings [1].","[1] A. Agrawal, ""On the nature of software engineering data (implications of ε-dominance in software engineering),"" Ph.D. dissertation, NCSU, 2019.",
how_to_dodge_complex_software_analytics,Interactions with big data analytics (Fisher et al.),Interactions with big data analytics (Fisher et al.),sanitycheck,False,False,supports,False,high,1 Introduction,"Fisher et al. [20] defines software analytics as a workflow ... Fisher et al warn that ""the luxuries of interactivity, direct manipulation, and fast system response are gone"".","[20] D. Fisher, R. DeLine, M. Czerwinski, and S. Drucker, ""Interactions with big data analytics,"" ACM interactions, 2012.",
how_to_dodge_complex_software_analytics,Defect-predictor tuning (Tantithamthavorn et al.),Grid-search tuning of defect predictors (Tantithamthavorn et al.),sanitycheck,False,False,refutes,False,medium,1; 5.2; 7 Related Work,"Despite this, some SE researchers persist in using grid search [56], [57]. ... DE's tandem search can outperform ... the grid search used by Tantithamthavorn et al.","[56] C. Tantithamthavorn, S. McIntosh, A. E. Hassan, K. Matsumoto, ""The impact of automated parameter optimization on defect prediction models,"" TSE 45(7), 2019; [57] ICSE 2016.",
how_to_dodge_complex_software_analytics,Parameter tuning or default values? (Arcuri & Fraser),Parameter tuning or default values? (Arcuri & Fraser),sanitycheck,False,False,refutes,False,medium,7 Related Work,"We conjecture that if they used DODGE(E), then they could have explored more parameters and possibly reversed their conclusion that hyperparameter optimization adds little extra value.","[7] A. Arcuri and G. Fraser, ""Parameter tuning or default values? an empirical investigation in search-based software engineering,"" EMSE, 2013.",
how_to_dodge_complex_software_analytics,LDA-GA (Panichella et al.),"12.7 CPU-weeks for 12,800 experiments (Panichella et al., ICST'15)",numericfact,False,False,neutral,False,high,7 Related Work,"their 12,800 experiments (each with a give-up time of 600 seconds), required 12.7 weeks of CPU to terminate.","[47] A. Panichella, F. M. Kifetew, and P. Tonella, ""Reformulating branch coverage as a many-objective optimization problem,"" ICST, 2015.",
how_to_dodge_complex_software_analytics,Landscape analysis features (Lunacek; Jones & Forrest; Kerschke),"1,000,000 test-suite evaluations for landscape analysis (Aleti et al.)",numericfact,False,False,neutral,False,high,7 Related Work,"To learn the landscape associated with the test suites of 19 software programs, 30 times, Aleti et al. [5] evaluated 1,000,000 test suites.","[5] A. Aleti, I. Moser, and L. Grunske, ""Analysing the fitness landscape of search-based software testing problems,"" Automated Software Engineering, 2017.",
how_to_dodge_complex_software_analytics,Practitioner survey on analytics adoption (Lo et al.),Practitioner survey: 90% willing to adopt defect prediction (Wan et al.),numericfact,False,False,supports,False,medium,2.2 Defect Prediction,"In a survey of 395 practitioners from 33 countries and five continents, Wan et al. [61] found that over 90% of the respondents were willing to adopt defect prediction","[61] Z. Wan, X. Xia, A. E. Hassan, D. Lo, J. Yin, and X. Yang, ""Perceptions, expectations, and challenges in defect prediction,"" IEEE TSE, 2018.",
how_to_dodge_complex_software_analytics,"Industrial defect predictor: 87% predicted, 72% less inspection (Misirli et al.)","Industrial defect predictor: 87% predicted, 72% less inspection (Misirli et al.)",numericfact,False,False,supports,False,medium,2.2 Defect Prediction,"those models could predict 87% of files with defects. Those models also decreased inspection efforts by 72%, and hence reduced post-release defects by 44%.","[39] A. T. Misirli, A. Bener, and R. Kale, ""Ai-based software defect predictors: Applications and benefits in a case study,"" IAAI, 2010.",
how_to_dodge_complex_software_analytics,Static bug finders vs statistical models (Rahman et al.),"Static bug finders vs statistical prediction (Rahman et al., ICSE'14)",sanitycheck,False,False,supports,False,medium,2.2 Defect Prediction,They found no significant differences in the cost-effectiveness of these approaches.,"[53] F. Rahman, S. Khatri, E. T. Barr, and P. Devanbu, ""Comparing static bug finders and statistical prediction,"" ICSE, 2014.",
how_to_dodge_complex_software_analytics,80% of business on unstructured data (White),80% of business on unstructured data (White),numericfact,False,False,supports,False,low,2.1 Text Mining,"According to White [63], 80% of business is conducted on unstructured data, 85% of all data stored is held in an unstructured format","[63] C. White, ""Consolidating, accessing and analyzing unstructured data,"" 2005, http://www.b-eye-network.com/view/2098.",http://www.b-eye-network.com/view/2098
500_times_faster_than_deep_learning,SVM,Fu & Menzies 2017 'Easy over Hard' DE-tuned SVM (RQ1 reproduction),replication,True,True,supports,False,high,"4 Results, RQ1",the first task as part of this experiment was to recreate Fu et al.'s work so that this study have a baseline to measure against,[12] Wei Fu and Tim Menzies. 2017. Easy over Hard: A Case Study on Deep Learning. arXiv preprint arXiv:1703.00133 (2017).,arXiv:1703.00133
500_times_faster_than_deep_learning,SVM,DE SVM global model (Fu et al. 2017) as comparison baseline,steppingstone,True,True,supports,False,high,"4 Results, RQ2/RQ3; Fig 5, Fig 6",It is 840% faster than the prior state-of-the-art results (Fu et al.'s 2017 DE SVM method),[12] Wei Fu and Tim Menzies. 2017. Easy over Hard: A Case Study on Deep Learning. arXiv preprint arXiv:1703.00133 (2017).,arXiv:1703.00133
500_times_faster_than_deep_learning,Fu et al.'s DE implementation (tuner code),Fu et al.'s DE implementation (tuner code),software,True,True,supports,False,high,3.2 Method; Fig 3,"to tune the learners, DE is being used, specifically Fu et al.'s DE implementation",[12] Wei Fu and Tim Menzies. 2017. Easy over Hard: A Case Study on Deep Learning. arXiv preprint arXiv:1703.00133 (2017).,arXiv:1703.00133
