paper,target_canonical,target_raw,type,confidence,section,evidence,ref,doi_or_url
improving_llm_annotations,SS-* config datasets / FLASH (Nair et al.),SS-* software configuration datasets (Nair et al.),dataset,high,3.1 Data,"The Config directory consists of datasets derived from software engineering literature, specifically those labeled with ""SS-*"" [45].","45. Vivek Nair, Tim Menzies, Jianfeng Chen. An (accidental) exploration of alternatives to evolutionary algorithms for sbse. SSBSE 2016, pp. 96-111.",
improving_llm_annotations,Project health datasets (Lustosa & Menzies),HPO project-health datasets (Lustosa & Menzies),dataset,high,3.1 Data,"The HPO directory houses datasets from the hyperparameter optimization domain [37]... random forest regression models trained to forecast metrics such as commits, closed issues","37. Andre Lustosa and Tim Menzies. Learning from very little data: On the value of landscape analysis for predicting software project health. TOSEM 33(3), 2024.",
improving_llm_annotations,"POM3 / XOMO / COC1000 process models (Chen, Nair, Menzies)","Software process model datasets: pom3, xomo, nasa93dem, coc1000 (Green/Menzies/Port et al.; POM3 after Boehm & Turner)",dataset,high,3.1 Data,"The Process directory contains datasets originating from software process modeling research [26,42,43,49]. The ""pom*"" datasets capture insights into agile development as studied by [6].","26. Green, Menzies et al., ASE 2009 / 42. Menzies et al., ASE 2007 / 43. Menzies et al., ICSE 2009 / 49. Port, Olkov, Menzies, ASE 2008 / 6. Boehm & Turner 2004",
improving_llm_annotations,Gemini (Google),Gemini 1.5 Pro (Google LLM),software,high,3.3.3 Model Selection,"Hence we select Gemini 1.5 Pro, a state-of-the-art model at the time of the study, whose large context window (1M tokens)... enable it to handle the rich metadata",no reference entry; named in text,
improving_llm_annotations,Llama / Code Llama (Meta),"Gemma-3 and Llama 3.1 (open LLMs, tried and rejected)",software,medium,3.3.3 Model Selection,"For completeness, we also looked into other models, but Gemma-3 and Llama3.1 have two orders of magnitude fewer variables than Gemini 1.5 Pro, and they performed poorly on most of the datasets",no reference entry; named in text,
improving_llm_annotations,Software-engineering folklore and fuzzing observations,Fuzz4All seed-generation insight (Xia et al.),sanitycheck,medium,2.4 Prompting Strategies (Table 2 discussion),"Drawing on seed generation theory [67], it uses varied few-shot examples to force diverse outputs. These are treated as ""strong mutations"" in a search process","67. Chunqiu Steven Xia, Matteo Paltenghi, Jia Le Tian, Michael Pradel, Lingming Zhang. Fuzz4all: Universal fuzzing with large language models. ICSE 2024.",
improving_llm_annotations,Misc method justifications,Ahmed et al. MSR'25 (LLMs as conditional annotators),sanitycheck,medium,1 Introduction; 2.2,They argue that LLMs should be used as conditional collaborators rather than drop-in replacements... This paper reports a careful and selective use of LLMs for annotating examples,"3. Toufique Ahmed, Premkumar Devanbu, Christoph Treude, Michael Pradel. Can llms replace manual annotation of software engineering artifacts? MSR'25, 2025.",
improving_llm_annotations,"LLM prompting techniques (CoT, Self-refine, OPRO, ...)",NormTab: LLM difficulty reasoning over tables (Pourreza & Rafiei),sanitycheck,medium,3.4 Prompting Strategies with LLMs,This experience aligns with findings from other researchers who note that tables can be particularly difficult for models primarily trained on textual sequences [50].,50. Moein Pourreza and Davood Rafiei. NormTab: Improving symbolic reasoning in LLMs through tabular data normalization. Findings of EMNLP 2023.,
improving_llm_annotations,Misc method justifications,Ensemble methods rationale (Dietterich),sanitycheck,low,2.3 Insight into why LLMs fail,"Ensemble learning is know to boost robustness and predictive accuracy, especially in few-shot, data-scarce settings [15].","15. Thomas G Dietterich. Ensemble methods in machine learning. MCS 2000, pp. 1-15.",
improving_llm_annotations,Hou et al. LLM4SE SLR,Hou et al. SLR: only 5% of LLM-SE papers compare to non-LLM baselines,sanitycheck,low,1.1 Digression,a recent systematic review of 229 SE papers using LLMs found that only 13/229 = 5% compared LLMs to other approaches [28]. It is important to explore this gap,"28. Xinyi Hou et al. Large language models for software engineering: A systematic literature review. TOSEM 33(8), December 2024.",
model_instability,EZR / LITE (Menzies group),EZR default configuration (Menzies & Srinivasan),steppingstone,high,III-C Primary Learner,"Throughout the results, we compare two EZR configurations: initial (the defaults of [52]) and refined (Table IV).","[52] T. Menzies and S. Srinivasan, ""Can AI be easy? Lessons learned from the ezr.py toolkit,"" 2026.",https://arxiv.org/abs/2606.03640
model_instability,K-means (MacQueen),KMeans clustering (MacQueen),steppingstone,high,III-C Other learners / RQ3,"RQ3 also runs three clusterers (KMeans, HDBSCAN, CURE; rationale in §II-C) as stability anchors.","[44] J. MacQueen, ""Some methods for classification and analysis of multivariate observations,"" Proc. 5th Berkeley Symposium, 1967.",
model_instability,"Clustering methods (DBSCAN, HDBSCAN, CURE, Fastmap)",HDBSCAN (Campello et al.),steppingstone,high,II-C Data Locality / RQ3,"we evaluate one method from each major family: KMeans [44] ..., HDBSCAN [45] (density-based clustering ...), and CURE [46]","[45] R. J. G. B. Campello, D. Moulavi, and J. Sander, ""Density-based clustering based on hierarchical density estimates,"" PAKDD 2013.",
model_instability,"Clustering methods (DBSCAN, HDBSCAN, CURE, Fastmap)",CURE clustering (Guha et al.),steppingstone,high,Fig. 11 / RQ3,Comparing Performance and stability of EZR with clustering methods. Green bars and red lines show the stability and performance scores across 127 datasets.,"[46] S. Guha, R. Rastogi, and K. Shim, ""Cure: An efficient clustering algorithm for large databases,"" ACM SIGMOD Record, 1998.",
model_instability,Cliff's delta effect size,Cliff's delta effect size (Rosenthal; Sawilowsky; Macbeth et al.),statmethod,high,III-F Statistics,A K-S test [59] at α = 0.05 plus Cliff's delta δ ≤ 0.195 (small-to-medium) [60]–[62].,"[60] Rosenthal et al. 1994; [61] Sawilowsky 2009; [62] Macbeth et al., ""Cliff's delta calculator,"" Universitas Psychologica 2011.",
model_instability,Kolmogorov-Smirnov test,Kolmogorov-Smirnov test (Lilliefors),statmethod,medium,III-F Statistics,A K-S test [59] at α = 0.05 plus Cliff's delta δ ≤ 0.195,"[59] H. W. Lilliefors, ""On the Kolmogorov-Smirnov test for normality with mean and variance unknown,"" JASA, 1967.",
model_instability,Effect-size guidance (Kampenes et al.),Effect-size guidance for SE experiments (Kampenes et al.),statmethod,high,III-F Statistics,"we require statistical significance and practical effect size, avoiding p-value-only pitfalls [58].","[58] V. B. Kampenes, T. Dybå, J. E. Hannay, D. I. Sjøberg, ""A systematic review of effect size in software engineering experiments,"" IST 2007.",
model_instability,Scott-Knott ranking,Top-set ranking via variance-maximizing iterative partition (Scott-Knott style),statmethod,medium,III-F Statistics,To rank many treatments we find the top set: a variance-maximizing iterative partition [30] peels away distinguishably worse treatments,"[30] L. Semenova, H. Chen, R. Parr, C. Rudin, ""A path to simpler models starts with noise,"" NeurIPS 2023. (citation as printed; likely mis-cited)",
model_instability,XAI-as-feature-selection protocol and baselines,Weighted Jaccard feature-stability measure (Kalousis et al.),methodology,high,III-E Measuring Stability,"Following Kalousis et al. [57], we use Jaccard similarity to compare the structure of two trees trained under identical settings.","[57] A. Kalousis, J. Prados, M. Hilario, ""Stability of feature selection algorithms: a study on high-dimensional spaces,"" KAIS 2007.",
model_instability,PromiseTune config data (Chen & Chen),PromiseTune confounder filter (Chen & Chen),methodology,high,II-C Causal-inspired / RQ3,"Following PromiseTune, we add a confounder filter to our model construction.","[50] P. Chen and T. Chen, ""Promisetune: Unveiling causally promising and explainable configuration tuning,"" 2025.",
model_instability,Misc method justifications,Gain-ratio splitting criterion for stable trees (Lee et al.),methodology,high,II-C Causal-inspired / RQ3,"After filtering, splits are scored by the gain ratio 1−H(Y|X)/H(Y), the most stable splitting criterion per Lee et al. [51].","[51] J. Lee, M. K. Sim, J.-S. Hong, ""Assessing decision tree stability: a comprehensive method for generating a stable decision tree,"" IEEE Access 2024.",
model_instability,MOOT repository,MOOT repository (Chen & Menzies),dataset,high,III-A Data / Table III,We use 127 multi-objective SE optimization problems from Chen & Menzies' MOOT repository http://tiny.cc/moot [43].,"[43] T. Menzies, T. Chen, Y. Ye, K. K. Ganguly, A. Rayegan, S. Srinivasan, A. Lustosa, ""Moot: a repository of many multi-objective optimization tasks,"" MSR 2026.",http://tiny.cc/moot
model_instability,Menzies & Srinivasan (label saturation),150-label saturation result (Menzies & Srinivasan),sanitycheck,high,III-A Data,"This is consistent with (indeed, slightly more generous than) the 150-label saturation effect reported by Menzies and Srinivasan [52]","[52] T. Menzies and S. Srinivasan, ""Can AI be easy? Lessons learned from the ezr.py toolkit,"" 2026.",https://arxiv.org/abs/2606.03640
model_instability,"Rashomon ratio (Semenova, Rudin)","Rashomon ratio / label-noise theory (Semenova, Rudin et al.)",sanitycheck,medium,II-B Structural Instability and the Rashomon Effect,"theory predicts structural instability is something to measure, not fix. RQ1 confirms this empirically.","[30] Semenova et al., ""A path to simpler models starts with noise,"" NeurIPS 2023; [28] Semenova et al., FAccT 2022; [14] Xin et al., NeurIPS 2022.",https://doi.org/10.1145/3531146.3533232
model_instability,Breiman random-forest heuristics,Breiman's instability/stabilization heuristics,sanitycheck,medium,IV-D RQ3,by replacing trees with stable-by-design clusterers [63] that model local regions rather than a single global structure.,"[63] L. Breiman, ""Heuristics of instability and stabilization in model selection,"" Annals of Statistics, 1996.",
model_instability,EZR / LITE (Menzies group),EZR active-learning optimizer (ezr.py),software,high,III-C Primary Learner,"Our primary learner is EZR [53], the active-learning optimizer shown in Figure 4.","[53] T. Menzies, ""The case for compact AI,"" CACM 2025; [52] Menzies & Srinivasan, ""Can AI be easy? Lessons learned from the ezr.py toolkit,"" 2026.",https://arxiv.org/abs/2606.03640
model_instability,Rayegan & Menzies (tiny trees / causality),Trees/results from Rayegan & Menzies causality paper,software,medium,Fig. 2,"Results are from 4 repeats varying only the random seed, extracted from [12], on Coc1000 dataset from MOOT","[12] A. Rayegan and T. Menzies, ""Can causality cure confusion caused by correlation (in software analytics)?"" arXiv:2602.16091, 2026.",
moot_repository,PromiseTune config data (Chen & Chen),"PromiseTune configuration data: 7z, BDBC, HSQLDB, LLVM, PostgreSQL, dconvert, deeparch, exastencils, javagc, redis, storm, x264 (Chen & Chen)",dataset,high,Table 1 caption (Inside MOOT),"These datasets come from papers published in top SE venues such as the International Conference on Software Engineering [14, 29, 48, 64], Foundations of SE (FSE) conference [33, 49]",[14] P. Chen and T. Chen. Promisetune: Unveiling causally promising and explainable configuration tuning. ICSE 2026.,
moot_repository,"Other config/analytics datasets (Jamshidi, Guo, Ha, Weber, Krishna, Fu, ...)",DeepPerf configurable-software performance data (Ha & Zhang),dataset,high,Table 1 caption (Inside MOOT),"These datasets come from papers published in top SE venues such as the International Conference on Software Engineering [14, 29, 48, 64], Foundations of SE (FSE) conference [33, 49]",[29] H. Ha and H. Zhang. Deepperf: performance prediction for configurable software with deep sparse neural network. 2019.,
moot_repository,"Other config/analytics datasets (Jamshidi, Guo, Ha, Weber, Krishna, Fu, ...)",Workload-aware configurable-system performance data (Muhlbauer et al.),dataset,high,Table 1 caption (Inside MOOT),"These datasets come from papers published in top SE venues such as the International Conference on Software Engineering [14, 29, 48, 64], Foundations of SE (FSE) conference [33, 49]","[48] S. Muhlbauer, F. Sattler, C. Kaltenecker, J. Dorn, S. Apel, N. Siegmund. Analysing the impact of workloads... ICSE 2023, pp. 2085-2097.",
moot_repository,"Other config/analytics datasets (Jamshidi, Guo, Ha, Weber, Krishna, Fu, ...)",Energy/performance configurable-software data (Weber et al.),dataset,high,Table 1 caption (Inside MOOT),"These datasets come from papers published in top SE venues such as the International Conference on Software Engineering [14, 29, 48, 64], Foundations of SE (FSE) conference [33, 49]","[64] M. Weber, C. Kaltenecker, F. Sattler, S. Apel, N. Siegmund. Twins or false friends? ... ICSE 2023, pp. 2098-2110.",
moot_repository,"Other config/analytics datasets (Jamshidi, Guo, Ha, Weber, Krishna, Fu, ...)","Cross-environment performance data (Jamshidi et al., Learning to sample)",dataset,high,Table 1 caption (Inside MOOT),"These datasets come from papers published in top SE venues such as the International Conference on Software Engineering [14, 29, 48, 64], Foundations of SE (FSE) conference [33, 49]","[33] P. Jamshidi, M. Velez, C. Kastner, N. Siegmund. Learning to sample: exploiting similarities across environments... FSE 2018.",
moot_repository,SS-* config datasets / FLASH (Nair et al.),"SS-* software configuration datasets (Nair et al., bad learners)",dataset,high,Table 1 caption (Inside MOOT),"These datasets come from papers published in top SE venues such as the International Conference on Software Engineering [14, 29, 48, 64], Foundations of SE (FSE) conference [33, 49]","[49] V. Nair, T. Menzies, N. Siegmund, S. Apel. Using bad learners to find good configurations. FSE 2017, pp. 257-267.",
moot_repository,"POM3 / XOMO / COC1000 process models (Chen, Nair, Menzies)","'Sampling' baseline optimizer SBSE datasets (Chen, Nair, Krishna, Menzies)",dataset,high,Table 1 caption (Inside MOOT),"IEEE Trans. SE [12, 15, 40, 42, 66], the Information Software Technology journal [11, 23], Empirical Softw. Eng. [31, 36, 55], Mining Software Repositories [50]","[12] J. Chen, V. Nair, R. Krishna, T. Menzies. 'sampling' as a baseline optimizer for search-based SE. IEEE TSE 45:597-614, 2019.",
